"ID","Name","BB_Percentage_MLB","BB_Percentage_MiLB","K_Percentage_MLB","K_Percentage_MiLB","BB_to_K_MLB","BB_to_K_MiLB","AVG_MLB","AVG_MiLB","OBP_MLB","OBP_MiLB","SLG_MLB","SLG_MiLB","OPS_MLB","OPS_MiLB","ISO_MLB","ISO_MiLB","Spd_MLB","Spd_MiLB","BABIP_MLB","BABIP_MiLB","wSB_MLB","wSB_MiLB","wRC_MLB","wRC_MiLB","wRAA_MLB","wRAA_MiLB","wOBA_MLB","wOBA_MiLB","wRCplus_MLB","wRCplus_MiLB"
"7595","Nick Evans",0.063,0.121,0.253,0.245,0.25,0.72,0.257,0.377,0.305,0.467,0.419,0.615,0.725,0.723,0.162,0.153,3.3,4.1,0.328,0.422,-0.7,0,49,70,-2.6,14.4,0.315,0.485,95,154
"7610","Lou Marson",0.111,0.183,0.215,0.295,0.52,1.13,0.219,0.388,0.309,0.533,0.299,0.522,0.609,0.696,0.081,0.092,4.9,5.4,0.282,0.479,0.4,0.3,73,50,-27.5,5.2,0.279,0.496,73,148
"7619","Mark Reynolds",0.113,0.185,0.309,0.483,0.37,0.67,0.236,0.434,0.328,0.575,0.453,0.739,0.78,0.826,0.216,0.201,3.7,3.8,0.303,0.57,-4.2,0,821,44,94.7,16.1,0.338,0.592,103,194
"7620","Justin Ruggiano",0.077,0.22,0.266,0.436,0.29,0.97,0.256,0.533,0.318,0.707,0.434,0.917,0.753,0.871,0.178,0.208,4.3,10.3,0.322,0.67,-3,0.4,182,73,16.3,19.9,0.329,0.727,108,267
"7706","Kyle Jensen",0.059,0.142,0.382,0.411,0.15,0.53,0.194,0.403,0.265,0.519,0.452,0.735,0.716,0.822,0.258,0.212,5.1,4.7,0.25,0.492,0,0,4,94,-0.4,18.7,0.304,0.559,81,187
"7707","Chris Carter",0.068,0.16,0.126,0.222,0.54,1.52,0.263,0.61,0.316,0.726,0.374,0.968,0.689,0.847,0.111,0.179,1.9,4.6,0.286,0.63,-0.8,-0.2,21,88,-2.4,20,0.308,0.746,90,250
"7739","Travis d'Arnaud",0.077,0.111,0.192,0.218,0.4,0.76,0.249,0.391,0.311,0.477,0.419,0.627,0.73,0.763,0.17,0.153,2.1,3.6,0.278,0.436,-1.4,0,264,27,-4,5.4,0.314,0.499,99,163
"7740","Ty Kelly",0.106,0.204,0.191,0.213,0.56,1.6,0.203,0.447,0.288,0.598,0.323,0.628,0.611,0.804,0.12,0.118,3.1,5.5,0.234,0.509,-0.1,-0.6,15,73,-8,13.2,0.269,0.563,64,192
"7752","David Cooper",0.049,0.143,0.159,0.174,0.31,1.45,0.27,0.432,0.31,0.532,0.441,0.615,0.75,0.834,0.171,0.131,1.8,2.1,0.298,0.478,-0.6,-0.2,27,44,1.7,8.1,0.325,0.526,101,176
"7765","Jermaine Curtis",0.2,0.195,0.2,0.206,1,1.53,0,0.418,0.4,0.596,0,0.538,0.4,0.741,0,0.082,0.1,5.8,0,0.486,0,0.6,0,48,-0.1,5.6,0.282,0.538,77,176
"7772","Matt Hague",0.055,0.15,0.209,0.191,0.26,1.24,0.226,0.459,0.286,0.574,0.262,0.663,0.548,0.807,0.036,0.134,3.2,3.8,0.292,0.501,0.1,-1.1,5,100,-5,19.7,0.246,0.562,53,193
"7781","Akinori Iwamura",0.104,0.4,0.188,0.324,0.55,2.48,0.267,0.568,0.345,0.856,0.375,0.788,0.72,0.822,0.107,0.11,5.7,5.2,0.328,0.696,-1.8,-1.2,203,36,-8.2,8.4,0.322,0.76,96,274
"7783","Juan Miranda",0.108,0.199,0.23,0.334,0.47,1.02,0.226,0.458,0.32,0.622,0.42,0.787,0.74,0.841,0.195,0.198,3.2,6,0.263,0.531,-0.6,-0.2,36,68,2,16,0.326,0.628,99,212
"7799","Joey Butler",0.067,0.176,0.306,0.402,0.22,0.76,0.274,0.459,0.33,0.611,0.412,0.71,0.742,0.787,0.139,0.149,3.4,6.5,0.383,0.587,0.1,-0.4,36,90,3,8.5,0.326,0.6,108,194
"7802","Miguel Rojas",0.065,0.09,0.127,0.126,0.52,1.22,0.265,0.395,0.32,0.478,0.365,0.518,0.685,0.697,0.1,0.081,4.2,5.1,0.294,0.424,-0.6,-0.4,270,27,-38.7,-6.6,0.298,0.462,88,133
"785","Todd Frazier",0.089,0.151,0.219,0.218,0.4,0.99,0.241,0.428,0.318,0.545,0.445,0.714,0.763,0.89,0.204,0.209,4.1,5.4,0.269,0.474,-3.8,-0.6,627,52,54.4,12.3,0.33,0.565,107,205
"7859","Charlie Blackmon",0.07,0.112,0.167,0.238,0.42,0.87,0.3,0.466,0.359,0.553,0.495,0.693,0.854,0.724,0.195,0.129,6.1,9.7,0.334,0.522,0.8,0.8,838,77,212,14.6,0.364,0.554,113,161
"7870","Jonathan Lucroy",0.08,0.155,0.144,0.16,0.56,1.72,0.274,0.443,0.335,0.565,0.416,0.629,0.752,0.842,0.142,0.14,3.6,4.8,0.301,0.477,-1,-0.1,567,32,40,6.8,0.327,0.547,102,190
"7888","Ryan Flaherty",0.076,0.16,0.244,0.309,0.31,1.29,0.215,0.409,0.284,0.541,0.345,0.674,0.629,0.786,0.131,0.175,3.8,4.3,0.265,0.481,0.3,-0.4,122,36,-44.2,6.4,0.277,0.557,70,190
"7927","Eric Sogard",0.083,0.139,0.137,0.222,0.61,1.29,0.246,0.392,0.313,0.515,0.338,0.531,0.651,0.735,0.091,0.096,4.8,4.9,0.279,0.44,1.5,-0.3,235,52,-54.8,6.6,0.288,0.492,79,148
"7937","Logan Schafer",0.086,0.145,0.189,0.194,0.46,1.11,0.214,0.378,0.292,0.498,0.318,0.578,0.611,0.761,0.104,0.151,5.8,8.6,0.265,0.421,0.4,-0.7,57,31,-23,0.7,0.273,0.488,66,151
"7945","Jaff Decker",0.115,0.235,0.246,0.296,0.47,1.22,0.174,0.378,0.274,0.563,0.236,0.64,0.51,0.869,0.062,0.195,4.7,7.2,0.235,0.455,-0.5,-0.1,10,77,-12.2,18,0.238,0.546,47,187
"7949","Tim Beckham",0.063,0.126,0.288,0.302,0.22,0.77,0.249,0.357,0.302,0.454,0.431,0.511,0.733,0.699,0.182,0.114,4.4,7.1,0.322,0.451,-3.3,-0.1,203,41,-6.8,0.9,0.313,0.449,97,130
"7983","Henry Rodriguez",0.115,0.086,0.231,0.187,0.5,0.69,0.174,0.434,0.269,0.496,0.217,0.601,0.487,0.757,0.043,0.114,0.1,6.3,0.235,0.479,0,0.6,1,56,-1.7,7.5,0.23,0.5,37,154
"7995","Adron Chambers",0.081,0.135,0.303,0.255,0.27,0.77,0.216,0.393,0.289,0.515,0.295,0.557,0.584,0.743,0.08,0.111,6.3,9.4,0.328,0.478,-0.5,-0.7,6,60,-5.5,6.8,0.246,0.498,50,160
"7996","Jose Martinez",0.092,0.14,0.198,0.197,0.47,1.19,0.289,0.424,0.356,0.523,0.447,0.602,0.803,0.776,0.158,0.121,2.9,5.4,0.339,0.469,-0.7,-0.1,199,39,31.5,5.2,0.345,0.515,118,172
"8002","Wilin Rosario",0.046,0.073,0.221,0.318,0.21,0.34,0.273,0.419,0.306,0.477,0.473,0.7,0.779,0.767,0.2,0.176,3.3,4.8,0.311,0.487,-1.7,-0.2,204,52,26.5,2.5,0.334,0.517,94,158
"8021","Brandon Boggs",0.128,0.232,0.296,0.397,0.43,0.98,0.209,0.433,0.315,0.61,0.38,0.762,0.695,0.827,0.172,0.202,4.8,9.5,0.282,0.539,-0.3,0,40,84,-6.1,15.2,0.308,0.611,81,197
"8027","Adam Lind",0.078,0.138,0.188,0.251,0.42,0.82,0.272,0.73,0.33,0.81,0.465,1.256,0.795,1.553,0.193,0.415,2.2,3.5,0.302,0.844,-4.1,0,669,30,87.1,10.5,0.341,0.919,111,425
"8029","Rob Johnson",0.087,0.164,0.224,0.32,0.39,1.06,0.2,0.514,0.275,0.642,0.295,0.772,0.57,0.707,0.095,0.128,3.6,7.2,0.254,0.584,-0.2,-1.6,52,62,-44.1,-14,0.256,0.632,58,168
"8039","Erik Komatsu",0.103,0.162,0.086,0.229,1.2,1.12,0.216,0.344,0.293,0.476,0.216,0.475,0.509,0.69,0,0.094,1.4,5.2,0.234,0.39,-0.1,0,3,41,-3.5,8.7,0.239,0.446,45,126
"8048","Will Smith",0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0.1,0.2,1,0,0,0,1,0,1,0,0.87,0,459,-188
"8051","Matt Mangini",0.049,0.172,0.317,0.304,0.15,1.08,0.211,0.342,0.25,0.496,0.211,0.506,0.461,0.625,0,0.101,0.8,4.6,0.32,0.425,0,0.2,1,43,-3.5,1,0.214,0.474,31,128
"8055","Brian Bixler",0.062,0.139,0.329,0.386,0.19,0.65,0.189,0.45,0.249,0.576,0.269,0.614,0.519,0.727,0.08,0.102,7,9.4,0.289,0.587,0.4,0.5,15,59,-26.9,4.3,0.229,0.55,35,168
"8056","Jeff Frazier",0.042,0.098,0.25,0.232,0.17,0.8,0.217,0.454,0.25,0.532,0.261,0.659,0.511,0.721,0.043,0.126,2.6,4.2,0.294,0.502,0,-0.4,1,56,-1.7,-3.4,0.231,0.536,35,154
"8066","Brett Carroll",0.065,0.135,0.259,0.296,0.25,0.77,0.201,0.376,0.28,0.506,0.319,0.633,0.599,0.749,0.118,0.162,5.7,6,0.264,0.444,-0.2,-0.2,22,31,-16.1,2.7,0.266,0.521,56,167
"8074","Greg Golson",0.024,0.093,0.238,0.405,0.1,0.37,0.195,0.403,0.214,0.483,0.244,0.599,0.458,0.698,0.049,0.131,5.5,11.2,0.258,0.535,-0.4,1.8,1,50,-3.9,-5.9,0.205,0.492,20,143
"8090","Matt Carpenter",0.134,0.253,0.205,0.268,0.65,1.78,0.262,0.371,0.368,0.576,0.449,0.567,0.816,0.75,0.187,0.126,4,5.4,0.31,0.437,-5.4,0,765,37,159.7,8.3,0.354,0.541,125,174
"8126","Vince Belnome",0.214,0.205,0.214,0.255,1,1.31,0.1,0.501,0.286,0.636,0.2,0.844,0.486,1.108,0.1,0.272,1.1,5.1,0.125,0.584,0,-0.3,0,52,-1.1,12.7,0.205,0.65,27,251
"8136","Matt Angle",0.126,0.18,0.137,0.247,0.92,1.19,0.177,0.461,0.293,0.594,0.266,0.567,0.559,0.753,0.089,0.07,7,9.7,0.2,0.557,1.7,2.7,7,72,-3.9,4.8,0.263,0.541,58,177
"8145","Eric Fryer",0.11,0.186,0.214,0.236,0.51,1.34,0.232,0.392,0.32,0.542,0.3,0.584,0.62,0.784,0.067,0.131,3.4,7.9,0.3,0.458,-1.5,0.6,32,47,-10.6,10.9,0.282,0.523,74,180
"8155","Everth Cabrera",0.085,0.204,0.209,0.324,0.41,1.18,0.246,0.351,0.315,0.51,0.328,0.429,0.643,0.696,0.081,0.054,7.1,8.3,0.314,0.48,10.8,1.1,186,19,-47.8,0.1,0.288,0.452,83,131
"8175","Chris Nelson",0.061,0.123,0.225,0.286,0.27,0.69,0.265,0.397,0.311,0.495,0.388,0.636,0.699,0.731,0.124,0.157,4.7,8.2,0.33,0.457,-1,1,94,57,-6.8,1.7,0.304,0.508,79,147
"8179","Joe Mahoney",0,0.106,0.121,0.353,0,0.7,0.242,0.426,0.242,0.501,0.364,0.675,0.606,0.777,0.121,0.165,0.4,6.4,0.25,0.518,0,1.1,2,52,-1.3,-1.4,0.264,0.519,66,164
"8202","Josh Harrison",0.043,0.104,0.15,0.193,0.29,0.87,0.274,0.381,0.318,0.471,0.401,0.503,0.719,0.646,0.128,0.08,5.4,7.2,0.309,0.428,0.6,0.5,432,40,-11.1,4.1,0.313,0.452,96,120
"8203","Dee Strange-Gordon",0.041,0.083,0.149,0.201,0.28,0.67,0.286,0.405,0.319,0.47,0.36,0.511,0.679,0.694,0.074,0.073,7.9,9.9,0.333,0.469,23.4,2.4,413,58,-63,-0.1,0.297,0.45,88,124
"8211","Steven Hill",0,0.085,0.308,0.377,0,0.37,0.231,0.402,0.231,0.468,0.538,0.841,0.769,0.935,0.308,0.322,2.6,3.4,0.25,0.439,0,-0.1,2,41,0.1,8.4,0.324,0.572,102,202
"8250","Brad Davis",0.073,0.181,0.301,0.319,0.24,0.87,0.211,0.39,0.27,0.531,0.376,0.618,0.647,0.681,0.165,0.131,5.1,4.2,0.278,0.464,0.3,-0.4,10,37,-4.4,-3.9,0.276,0.519,64,142
"8252","Hunter Pence",0.074,0.156,0.191,0.328,0.39,0.87,0.279,0.479,0.334,0.593,0.461,0.737,0.794,0.781,0.182,0.134,5,5.4,0.317,0.548,-3.8,0.7,949,36,135.2,7.2,0.343,0.592,115,189
"8254","Sam Fuld",0.1,0.203,0.148,0.19,0.67,2.05,0.227,0.449,0.307,0.606,0.325,0.661,0.632,0.749,0.097,0.121,7,8.4,0.264,0.491,4.4,0.6,135,51,-36,5,0.285,0.582,79,184
"8259","Kurt Suzuki",0.062,0.259,0.12,0.235,0.52,2.26,0.257,0.577,0.315,0.769,0.39,1.045,0.705,0.958,0.133,0.242,2.4,5.5,0.272,0.605,-4.8,0.2,649,75,-51.5,8.5,0.308,0.783,90,278
"8265","Russ Canzler",0.049,0.143,0.225,0.304,0.22,0.74,0.271,0.415,0.304,0.521,0.396,0.675,0.7,0.77,0.125,0.165,0.9,6.3,0.324,0.487,-0.1,-1,10,75,-1.2,12.8,0.301,0.542,90,180
"8267","Chris Iannetta",0.135,0.18,0.241,0.363,0.56,1.15,0.23,0.46,0.345,0.596,0.406,0.8,0.751,0.73,0.176,0.178,2.4,4.3,0.279,0.539,-5.1,0.2,535,32,40.2,11.4,0.331,0.61,100,178
"8272","Matt Tuiasosopo",0.094,0.169,0.317,0.352,0.3,0.74,0.206,0.423,0.288,0.564,0.353,0.597,0.641,0.796,0.147,0.11,2.1,4.8,0.281,0.549,-0.3,-1,35,51,-10.4,-1.1,0.288,0.537,78,168
"8276","John Bowker",0.063,0.117,0.219,0.288,0.29,0.67,0.232,0.505,0.283,0.594,0.382,0.798,0.664,0.828,0.15,0.174,3.2,6.7,0.272,0.569,-1.2,-1.5,55,106,-18.5,18.7,0.289,0.615,73,201
"8297","Justin Christian",0.065,0.156,0.097,0.227,0.67,1.33,0.203,0.525,0.255,0.651,0.266,0.75,0.521,0.745,0.063,0.12,6.3,13.7,0.227,0.578,0.7,5.1,8,77,-10.2,4.8,0.236,0.633,46,194
"8298","Francisco Pena",0.04,0.12,0.312,0.233,0.13,0.93,0.216,0.363,0.249,0.46,0.311,0.539,0.559,0.693,0.095,0.11,2.8,3,0.29,0.413,0.1,-0.2,11,32,-12.9,-6.9,0.237,0.455,46,132
"8347","Denard Span",0.086,0.188,0.12,0.105,0.72,1.69,0.281,0.48,0.347,0.605,0.398,0.627,0.745,0.821,0.117,0.09,6.5,6.6,0.313,0.503,8.1,0,737,28,51.3,0.8,0.329,0.565,105,198
"8353","Dean Anna",0.077,0.161,0.231,0.19,0.33,1.48,0.13,0.38,0.192,0.508,0.304,0.542,0.497,0.727,0.174,0.113,2.6,6.8,0.118,0.423,0,-0.2,1,53,-1.8,5.9,0.219,0.483,34,146
"8358","Jason Jaramillo",0.074,0.154,0.161,0.288,0.46,0.86,0.235,0.362,0.293,0.493,0.327,0.51,0.621,0.635,0.092,0.098,2.1,3,0.274,0.44,0.2,-0.2,28,29,-14.7,-3.2,0.276,0.471,66,124
"8361","Landon Powell",0.099,0.193,0.239,0.349,0.41,1,0.207,0.431,0.284,0.58,0.328,0.714,0.612,0.779,0.121,0.169,2.3,2.8,0.252,0.49,-0.1,0.2,32,48,-15.1,3.5,0.276,0.584,68,174
"8370","Dustin Pedroia",0.092,0.147,0.097,0.204,0.95,1.44,0.299,0.374,0.365,0.488,0.439,0.437,0.805,0.608,0.14,0.047,4.4,2.5,0.314,0.428,3.3,-0.3,962,13,175.7,1.5,0.352,0.436,115,105
"8380","Reid Brignac",0.054,0.169,0.259,0.307,0.21,1.13,0.219,0.504,0.264,0.626,0.309,0.773,0.573,0.868,0.09,0.164,3.8,8.2,0.289,0.59,-1.6,0.3,59,70,-48.8,7.7,0.254,0.63,56,220
"8385","Pedro Florimon",0.073,0.152,0.28,0.359,0.26,0.54,0.211,0.324,0.27,0.457,0.319,0.462,0.588,0.642,0.108,0.092,6.5,6.6,0.287,0.438,0.7,0.4,61,37,-35.9,-4.5,0.262,0.434,59,119
"8392","Daniel Descalso",0.105,0.166,0.207,0.22,0.51,1.49,0.235,0.454,0.32,0.594,0.362,0.673,0.683,0.756,0.127,0.131,4.7,6.8,0.288,0.487,-2.8,-0.8,294,52,-40.4,2.7,0.299,0.576,82,176
"8418","Ehire Adrianza",0.08,0.147,0.19,0.218,0.42,1.01,0.244,0.388,0.313,0.504,0.366,0.563,0.678,0.739,0.121,0.124,5,6.9,0.292,0.447,-0.6,0.4,146,36,-23.8,-4.6,0.296,0.491,84,153
"8433","Ike Davis",0.123,0.196,0.225,0.394,0.55,0.93,0.239,0.477,0.332,0.614,0.414,0.847,0.746,0.878,0.175,0.22,2,3.1,0.281,0.575,-3.7,-0.4,291,52,22.4,17,0.327,0.65,108,235
"8434","Brett Wallace",0.083,0.136,0.3,0.317,0.28,0.7,0.238,0.52,0.316,0.662,0.389,0.828,0.705,0.914,0.151,0.186,2.2,3.9,0.325,0.612,-1.5,-0.2,156,52,-7.4,14.1,0.31,0.668,93,243
"8471","Xavier Avery",0.103,0.114,0.215,0.342,0.48,0.51,0.223,0.391,0.305,0.484,0.34,0.541,0.645,0.708,0.117,0.099,7.1,9.7,0.286,0.516,-0.1,1.4,10,58,-2.3,-1.2,0.288,0.474,77,147
"8517","Jerad Head",0,0.096,0.2,0.285,0,0.53,0.125,0.305,0.16,0.399,0.167,0.543,0.327,0.623,0.042,0.157,7.4,5.4,0.158,0.344,0.2,0.3,0,42,-3.3,5.9,0.151,0.423,-12,114
"8524","Jackson Williams",0.2,0.129,0.167,0.303,1.2,0.66,0.208,0.32,0.367,0.442,0.375,0.46,0.742,0.586,0.167,0.09,3.4,3.1,0.222,0.385,0.2,-0.7,4,24,0.7,-11.2,0.339,0.42,108,94
"8553","Gerardo Parra",0.06,0.128,0.174,0.222,0.35,0.95,0.275,0.424,0.322,0.52,0.403,0.568,0.725,0.773,0.128,0.105,5.2,7.2,0.32,0.495,-6.4,0.4,593,43,-15.7,7.4,0.313,0.495,88,153
"8587","Steve Susdorf",0,0.132,0.143,0.285,0,0.76,0.143,0.435,0.143,0.542,0.286,0.605,0.429,0.742,0.143,0.111,2.6,5.8,0.167,0.521,0,-0.3,0,49,-0.7,8.3,0.182,0.528,5,173
"8609","Tim Federowicz",0.056,0.13,0.323,0.307,0.17,0.66,0.192,0.434,0.241,0.529,0.328,0.693,0.568,0.799,0.135,0.17,1.7,3.5,0.26,0.518,0,0.1,25,53,-25.3,4.9,0.244,0.545,50,177
"8610","Kendrys Morales",0.078,0.077,0.183,0.15,0.43,0.93,0.265,0.596,0.327,0.645,0.453,0.921,0.78,1.122,0.187,0.234,1.6,3.2,0.291,0.619,-8.5,-1.1,696,54,72.7,13.4,0.335,0.693,110,256
"8623","Donovan Solano",0.057,0.056,0.177,0.178,0.32,0.46,0.277,0.422,0.325,0.474,0.372,0.513,0.698,0.704,0.096,0.059,3.4,3.8,0.329,0.472,-0.7,0,212,27,-13.3,-7,0.306,0.456,92,128
"8628","Paulo Orlando",0.024,0.093,0.221,0.303,0.11,0.53,0.263,0.422,0.289,0.507,0.384,0.634,0.673,0.737,0.121,0.138,5.8,9.9,0.327,0.511,0.3,1.3,87,61,-20.1,-1.8,0.29,0.513,78,154
"8631","Cord Phelps",0.071,0.136,0.23,0.319,0.31,0.86,0.155,0.348,0.216,0.45,0.241,0.501,0.457,0.569,0.086,0.089,5.4,5.7,0.188,0.403,0.1,-1.9,4,65,-10.6,8.6,0.209,0.435,29,117
"8709","Elvis Andrus",0.072,0.193,0.137,0.237,0.52,1.41,0.272,0.237,0.327,0.418,0.368,0.374,0.696,0.552,0.097,0.092,6.1,6.5,0.308,0.257,14.3,-0.1,821,35,-63.1,-4.2,0.307,0.397,85,76
"8722","Jason Castro",0.103,0.272,0.282,0.186,0.36,1.93,0.23,0.596,0.315,0.785,0.392,0.866,0.707,0.986,0.162,0.168,2.7,3.1,0.303,0.657,-2.1,-0.1,365,35,-15.2,6.6,0.31,0.741,95,282
"8760","Carlos Peguero",0.075,0.117,0.395,0.433,0.19,0.4,0.194,0.412,0.263,0.506,0.384,0.765,0.647,0.888,0.19,0.25,5.1,7.4,0.283,0.548,0,-1.2,27,77,-8.7,13.6,0.28,0.558,76,191
"877","John Hester",0.095,0.103,0.276,0.348,0.34,0.48,0.216,0.347,0.294,0.428,0.351,0.585,0.645,0.695,0.135,0.165,3,5.8,0.283,0.415,0,-0.1,21,43,-5.9,1.5,0.288,0.449,74,114
"8790","Cole Figueroa",0.06,0.177,0.071,0.154,0.83,2.01,0.208,0.442,0.25,0.572,0.286,0.603,0.536,0.76,0.078,0.1,6,7.7,0.219,0.48,0.1,-0.1,4,64,-5.1,8.6,0.237,0.542,48,175
"8793","Matt Clark",0.065,0.165,0.258,0.352,0.25,0.75,0.185,0.429,0.226,0.556,0.519,0.764,0.744,0.859,0.333,0.219,1.1,3.8,0.111,0.505,0,0.1,3,78,-0.7,17.7,0.282,0.584,74,195
"8810","Blake Tekotte",0.077,0.159,0.374,0.328,0.21,0.83,0.188,0.408,0.258,0.538,0.275,0.685,0.533,0.804,0.088,0.179,5.7,8.7,0.304,0.495,-0.8,-0.1,5,75,-5.2,10.8,0.243,0.548,51,177
"8822","Zelous Wheeler",0.032,0.159,0.194,0.233,0.17,1,0.193,0.392,0.23,0.525,0.298,0.588,0.528,0.778,0.105,0.134,1.8,6,0.205,0.452,0,-0.1,3,71,-3.5,11.5,0.236,0.51,46,167
"8841","Ramiro Pena",0.051,0.113,0.185,0.225,0.28,0.89,0.252,0.476,0.293,0.566,0.343,0.596,0.636,0.689,0.092,0.066,4.8,7.1,0.3,0.542,0.3,-0.4,58,48,-21.2,-4.4,0.28,0.531,70,152
"8848","Ali Solis",0,0.089,0.545,0.352,0,0.4,0,0.315,0,0.392,0,0.5,0,0.636,0,0.136,0.1,3.4,0,0.385,0,0,-1,14,-2.7,-6.6,0,0.407,-100,93
"8879","Ryan Lavarnway",0.066,0.175,0.247,0.262,0.27,1.03,0.217,0.423,0.272,0.554,0.345,0.71,0.617,0.906,0.128,0.205,1,2.9,0.274,0.481,-0.3,-0.2,38,56,-17.1,15.6,0.27,0.57,64,208
"8887","Matt Reynolds",0.143,0,0.429,0.25,0.33,0,0,0,0.167,0,0,0,0.167,0,0,0,2.6,0.2,0,0,0,0,0,0,-1.2,-0.1,0.117,0,-38,-188
"8979","Dusty Coleman",0.026,0.117,0.474,0.437,0.06,0.41,0.211,0.349,0.25,0.455,0.423,0.572,0.673,0.725,0.211,0.159,3.1,8.8,0.344,0.491,0.2,0.1,7,48,-2.4,-2.2,0.282,0.466,73,136
"8989","Matt Young",0.063,0.203,0.238,0.23,0.27,1.61,0.19,0.45,0.254,0.61,0.224,0.59,0.478,0.722,0.034,0.083,2.9,9.2,0.256,0.525,-0.4,0.9,2,70,-4.7,7.4,0.223,0.561,34,170
"9009","Conor Gillaspie",0.069,0.11,0.158,0.196,0.44,1.35,0.251,0.397,0.304,0.476,0.391,0.58,0.695,0.715,0.14,0.12,3.1,4.3,0.28,0.436,-4,-1.2,157,56,-15.5,1.7,0.302,0.476,89,132
"9015","Gordon Beckham",0.07,0.156,0.177,0.195,0.4,1.6,0.237,0.484,0.3,0.566,0.367,0.786,0.667,0.955,0.13,0.218,3.7,3.8,0.271,0.525,-3.8,0,364,19,-68,3.3,0.295,0.586,80,222
"9018","Lars Anderson",0.125,0.221,0.25,0.321,0.5,1.09,0.167,0.417,0.268,0.58,0.188,0.657,0.455,0.823,0.021,0.158,2.4,4.2,0.229,0.509,0,-0.5,2,71,-4.4,13.2,0.222,0.562,28,187
"9048","Ezequiel Carrera",0.074,0.174,0.214,0.235,0.34,1.06,0.262,0.448,0.324,0.578,0.365,0.583,0.69,0.783,0.103,0.092,6.1,10,0.328,0.531,2.6,1.4,138,68,-12.9,12.7,0.304,0.542,90,182
"9054","Justin Smoak",0.116,0.21,0.236,0.233,0.49,1.47,0.229,0.514,0.322,0.66,0.419,1.044,0.74,1.313,0.19,0.459,1.3,3,0.264,0.56,-3.9,-0.1,575,32,23.1,10.5,0.322,0.736,103,292
"9060","James Darnell",0.099,0.186,0.127,0.245,0.78,1.21,0.226,0.451,0.3,0.593,0.371,0.775,0.671,0.912,0.145,0.218,2.6,5.3,0.231,0.497,0.1,-0.2,7,63,-1.1,17.3,0.297,0.606,91,210
"9063","Alexi Amarista",0.057,0.086,0.155,0.169,0.37,0.75,0.231,0.388,0.275,0.458,0.323,0.492,0.599,0.647,0.093,0.072,5.4,6.6,0.264,0.417,2.6,-0.3,134,33,-78.9,3.8,0.262,0.438,64,119
"9072","Eric Patterson",0.099,0.251,0.257,0.307,0.39,1.47,0.217,0.331,0.294,0.553,0.343,0.496,0.637,0.593,0.126,0.086,7.8,10.3,0.282,0.401,4.6,1.7,50,43,-17.5,2.6,0.286,0.512,74,138
"9077","Lorenzo Cain",0.077,0.117,0.178,0.238,0.43,0.69,0.286,0.404,0.347,0.486,0.413,0.562,0.759,0.758,0.126,0.111,5.9,5.6,0.336,0.466,17.1,0.9,591,40,54.6,5,0.331,0.477,106,142
"9112","Khris Davis",0.086,0.147,0.267,0.296,0.32,0.83,0.242,0.355,0.314,0.474,0.491,0.654,0.805,0.78,0.249,0.205,3.4,4.9,0.274,0.402,-0.4,-0.3,524,48,77.4,15.3,0.342,0.496,117,157
"9113","Allan Dykstra",0.158,0.298,0.316,0.357,0.5,1.31,0.129,0.388,0.289,0.625,0.226,0.651,0.515,0.825,0.097,0.168,0.9,3.5,0.167,0.493,0,-0.4,2,90,-1.9,23.9,0.251,0.589,57,207
"9134","Tyler Flowers",0.082,0.141,0.307,0.305,0.27,0.68,0.237,0.326,0.319,0.436,0.391,0.51,0.71,0.639,0.154,0.128,1.8,3.4,0.324,0.404,-3.8,-0.4,315,57,-6.6,18.2,0.313,0.427,93,120
"914","Brennan Boesch",0.064,0.123,0.201,0.244,0.32,0.84,0.25,0.381,0.303,0.477,0.4,0.589,0.703,0.721,0.15,0.129,4.5,6.7,0.289,0.438,0.3,0.5,181,65,-13,5.7,0.307,0.486,89,157
"9147","Taylor Green",0.065,0.141,0.195,0.205,0.33,1.04,0.207,0.405,0.266,0.521,0.343,0.603,0.609,0.791,0.136,0.136,0.7,3.1,0.239,0.452,-0.1,-0.7,12,65,-5.8,9.1,0.268,0.511,62,162
"9166","Buster Posey",0.096,0.19,0.129,0.196,0.75,1.39,0.302,0.488,0.372,0.617,0.46,0.81,0.831,1.031,0.158,0.239,2.4,5.9,0.324,0.534,-3.7,0.4,837,56,188.2,19.8,0.358,0.626,129,230
"9176","Audry Perez",0.5,0.045,0.5,0.181,1,0.36,0,0.413,0.5,0.452,0,0.648,0.5,0.737,0,0.156,0.1,2.1,0,0.426,0,-0.1,0,25,0,-2.6,0.345,0.492,128,150
"9187","Jordan Danks",0.097,0.17,0.31,0.393,0.31,0.69,0.224,0.436,0.3,0.567,0.322,0.714,0.622,0.858,0.098,0.193,4.3,9.3,0.315,0.576,0.3,0.4,33,53,-9.9,7,0.28,0.579,73,204
"9205","Logan Morrison",0.104,0.16,0.196,0.198,0.53,1.3,0.238,0.381,0.323,0.501,0.425,0.64,0.749,0.786,0.188,0.172,3.7,4.4,0.264,0.402,-2,-0.2,461,45,27.6,9.7,0.325,0.515,105,170
